Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,Season,Squad_Home,Age_Home,Foreigners_Home,Total Market Value_Home,Average Market Value_Home,Squad_Away,Age_Away,Foreigners_Away,Total Market Value_Away,Average Market Value_Away
E0,2014-10-05,Man United,Everton,2.0,1.0,H,1.0,0.0,H,K Friend,15.0,10.0,4.0,6.0,18.0,11.0,11.0,6.0,4.0,3.0,0.0,0.0,1.67,4.2,5.25,2015,43,23.9,25,522400000.0,12150000.0,40,24.3,19,177500000.0,4440000.0
E0,2014-10-05,Tottenham,Southampton,1.0,0.0,H,1.0,0.0,H,M Jones,9.0,7.0,4.0,3.0,15.0,9.0,10.0,5.0,2.0,1.0,0.0,0.0,2.2,3.5,3.5,2015,42,23.7,25,298250000.0,7100000.0,37,23.5,20,150400000.0,4060000.0
E0,2014-10-05,West Ham,QPR,2.0,0.0,H,1.0,0.0,H,A Taylor,11.0,10.0,3.0,3.0,10.0,11.0,7.0,5.0,2.0,2.0,0.0,0.0,1.91,3.6,4.5,2015,36,24.8,22,123000000.0,3420000.0,41,25.1,24,115050000.0,2810000.0
E0,2014-10-18,Arsenal,Hull,2.0,2.0,D,1.0,1.0,D,R East,25.0,4.0,9.0,4.0,9.0,13.0,10.0,0.0,2.0,2.0,0.0,0.0,1.4,5.0,9.0,2015,42,23.0,29,404350000.0,9630000.0,35,26.1,24,122250000.0,3490000.0
E0,2014-10-18,Burnley,West Ham,1.0,3.0,A,0.0,0.0,D,K Friend,17.0,22.0,3.0,6.0,3.0,10.0,5.0,7.0,0.0,1.0,0.0,0.0,2.8,3.4,2.7,2015,30,25.5,13,36750000.0,1230000.0,36,24.8,22,123000000.0,3420000.0
E0,2014-10-18,Crystal Palace,Chelsea,1.0,2.0,A,0.0,1.0,A,C Pawson,7.0,14.0,4.0,5.0,13.0,7.0,3.0,2.0,1.0,1.0,1.0,1.0,8.5,4.75,1.44,2015,42,26.0,25,89300000.0,2130000.0,38,23.9,28,526100000.0,13840000.0
E0,2014-10-18,Everton,Aston Villa,3.0,0.0,H,1.0,0.0,H,A Taylor,15.0,10.0,6.0,2.0,11.0,16.0,3.0,4.0,2.0,2.0,0.0,0.0,1.6,4.0,6.5,2015,40,24.3,19,177500000.0,4440000.0,38,24.3,20,127000000.0,3340000.0
E0,2014-10-18,Man City,Tottenham,4.0,1.0,H,2.0,1.0,H,J Moss,20.0,19.0,12.0,7.0,11.0,9.0,3.0,4.0,1.0,2.0,0.0,1.0,1.45,4.75,8.0,2015,36,25.4,29,478000000.0,13280000.0,42,23.7,25,298250000.0,7100000.0
E0,2014-10-18,Newcastle,Leicester,1.0,0.0,H,0.0,0.0,D,M Atkinson,19.0,7.0,6.0,2.0,13.0,15.0,10.0,7.0,0.0,3.0,0.0,0.0,2.25,3.6,3.3,2015,42,22.9,26,139850000.0,3330000.0,37,25.9,18,55850000.0,1510000.0
E0,2014-10-18,Southampton,Sunderland,8.0,0.0,H,3.0,0.0,H,A Marriner,20.0,12.0,11.0,1.0,11.0,8.0,5.0,6.0,1.0,3.0,0.0,0.0,1.57,4.0,7.0,2015,37,23.5,20,150400000.0,4060000.0,34,24.8,20,115250000.0,3390000.0
E0,2014-10-19,QPR,Liverpool,2.0,3.0,A,0.0,0.0,D,P Dowd,15.0,15.0,6.0,5.0,10.0,15.0,7.0,2.0,2.0,3.0,0.0,0.0,6.0,4.2,1.6,2015,41,25.1,24,115050000.0,2810000.0,35,23.4,21,285000000.0,8140000.0
E0,2014-10-19,Stoke,Swansea,2.0,1.0,H,1.0,1.0,D,M Oliver,17.0,13.0,3.0,5.0,17.0,7.0,3.0,5.0,4.0,1.0,0.0,0.0,2.5,3.3,3.1,2015,30,26.4,23,128850000.0,4300000.0,36,24.3,30,107700000.0,2990000.0
E0,2014-10-20,West Brom,Man United,2.0,2.0,D,1.0,0.0,H,M Dean,8.0,22.0,2.0,7.0,6.0,8.0,0.0,11.0,1.0,2.0,0.0,0.0,5.0,4.0,1.75,2015,34,25.5,21,100600000.0,2960000.0,43,23.9,25,522400000.0,12150000.0
E0,2014-10-25,Liverpool,Hull,0.0,0.0,D,0.0,0.0,D,N Swarbrick,17.0,6.0,4.0,3.0,12.0,17.0,14.0,1.0,3.0,2.0,0.0,0.0,1.44,4.75,8.0,2015,35,23.4,21,285000000.0,8140000.0,35,26.1,24,122250000.0,3490000.0
E0,2014-10-25,Southampton,Stoke,1.0,0.0,H,1.0,0.0,H,J Moss,20.0,8.0,2.0,1.0,10.0,12.0,6.0,3.0,0.0,2.0,0.0,0.0,1.65,4.0,6.0,2015,37,23.5,20,150400000.0,4060000.0,30,26.4,23,128850000.0,4300000.0
E0,2014-10-25,Sunderland,Arsenal,0.0,2.0,A,0.0,1.0,A,K Friend,11.0,15.0,3.0,5.0,11.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,5.5,3.8,1.73,2015,34,24.8,20,115250000.0,3390000.0,42,23.0,29,404350000.0,9630000.0
E0,2014-10-25,Swansea,Leicester,2.0,0.0,H,1.0,0.0,H,M Jones,7.0,9.0,3.0,4.0,7.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,1.95,3.7,4.2,2015,36,24.3,30,107700000.0,2990000.0,37,25.9,18,55850000.0,1510000.0
E0,2014-10-25,West Brom,Crystal Palace,2.0,2.0,D,0.0,2.0,A,M Clattenburg,17.0,8.0,4.0,6.0,14.0,8.0,6.0,3.0,3.0,1.0,0.0,0.0,1.91,3.6,4.5,2015,34,25.5,21,100600000.0,2960000.0,42,26.0,25,89300000.0,2130000.0
E0,2014-10-25,West Ham,Man City,2.0,1.0,H,1.0,0.0,H,M Atkinson,12.0,21.0,4.0,5.0,12.0,14.0,4.0,8.0,2.0,1.0,0.0,0.0,6.5,4.5,1.55,2015,36,24.8,22,123000000.0,3420000.0,36,25.4,29,478000000.0,13280000.0
E0,2014-10-26,Burnley,Everton,1.0,3.0,A,1.0,2.0,A,A Marriner,14.0,15.0,3.0,6.0,12.0,7.0,5.0,4.0,4.0,2.0,0.0,0.0,4.75,3.75,1.83,2015,30,25.5,13,36750000.0,1230000.0,40,24.3,19,177500000.0,4440000.0
E0,2014-10-26,Man United,Chelsea,1.0,1.0,D,0.0,0.0,D,P Dowd,19.0,9.0,7.0,4.0,13.0,14.0,4.0,7.0,3.0,5.0,0.0,1.0,2.88,3.6,2.5,2015,43,23.9,25,522400000.0,12150000.0,38,23.9,28,526100000.0,13840000.0
E0,2014-10-26,Tottenham,Newcastle,1.0,2.0,A,1.0,0.0,H,A Taylor,17.0,8.0,2.0,2.0,9.0,12.0,10.0,2.0,2.0,4.0,0.0,0.0,1.75,3.9,5.0,2015,42,23.7,25,298250000.0,7100000.0,42,22.9,26,139850000.0,3330000.0
E0,2014-10-27,QPR,Aston Villa,2.0,0.0,H,1.0,0.0,H,L Mason,11.0,15.0,4.0,6.0,11.0,14.0,2.0,4.0,0.0,2.0,0.0,0.0,2.38,3.25,3.4,2015,41,25.1,24,115050000.0,2810000.0,38,24.3,20,127000000.0,3340000.0
E0,2014-11-01,Arsenal,Burnley,3.0,0.0,H,0.0,0.0,D,C Pawson,32.0,6.0,13.0,2.0,5.0,9.0,18.0,1.0,0.0,1.0,0.0,0.0,1.25,6.5,14.0,2015,42,23.0,29,404350000.0,9630000.0,30,25.5,13,36750000.0,1230000.0
E0,2014-11-01,Chelsea,QPR,2.0,1.0,H,1.0,0.0,H,M Jones,18.0,7.0,8.0,1.0,8.0,12.0,13.0,2.0,0.0,0.0,0.0,0.0,1.17,8.5,21.0,2015,38,23.9,28,526100000.0,13840000.0,41,25.1,24,115050000.0,2810000.0
E0,2014-11-01,Everton,Swansea,0.0,0.0,D,0.0,0.0,D,K Friend,17.0,8.0,3.0,0.0,10.0,15.0,11.0,0.0,2.0,3.0,0.0,1.0,1.75,3.8,5.25,2015,40,24.3,19,177500000.0,4440000.0,36,24.3,30,107700000.0,2990000.0
E0,2014-11-01,Hull,Southampton,0.0,1.0,A,0.0,1.0,A,M Atkinson,8.0,10.0,1.0,3.0,6.0,9.0,7.0,4.0,1.0,0.0,0.0,0.0,3.8,3.6,2.05,2015,35,26.1,24,122250000.0,3490000.0,37,23.5,20,150400000.0,4060000.0
E0,2014-11-01,Leicester,West Brom,0.0,1.0,A,0.0,0.0,D,S Attwell,14.0,8.0,5.0,3.0,5.0,12.0,8.0,3.0,0.0,1.0,0.0,0.0,2.3,3.5,3.3,2015,37,25.9,18,55850000.0,1510000.0,34,25.5,21,100600000.0,2960000.0
E0,2014-11-01,Newcastle,Liverpool,1.0,0.0,H,0.0,0.0,D,A Marriner,14.0,6.0,3.0,3.0,13.0,8.0,7.0,2.0,4.0,3.0,0.0,0.0,3.8,3.75,2.0,2015,42,22.9,26,139850000.0,3330000.0,35,23.4,21,285000000.0,8140000.0
E0,2014-11-01,Stoke,West Ham,2.0,2.0,D,1.0,0.0,H,C Foy,21.0,10.0,6.0,2.0,14.0,13.0,9.0,2.0,1.0,1.0,0.0,0.0,2.38,3.4,3.25,2015,30,26.4,23,128850000.0,4300000.0,36,24.8,22,123000000.0,3420000.0
E0,2014-11-02,Aston Villa,Tottenham,1.0,2.0,A,1.0,0.0,H,N Swarbrick,12.0,18.0,1.0,7.0,12.0,11.0,3.0,9.0,3.0,3.0,1.0,0.0,3.75,3.6,2.1,2015,38,24.3,20,127000000.0,3340000.0,42,23.7,25,298250000.0,7100000.0
E0,2014-11-02,Man City,Man United,1.0,0.0,H,0.0,0.0,D,M Oliver,16.0,9.0,6.0,2.0,15.0,9.0,7.0,4.0,3.0,1.0,0.0,1.0,1.91,3.75,4.33,2015,36,25.4,29,478000000.0,13280000.0,43,23.9,25,522400000.0,12150000.0
E0,2014-11-03,Crystal Palace,Sunderland,1.0,3.0,A,0.0,1.0,A,P Dowd,9.0,8.0,1.0,7.0,12.0,19.0,11.0,2.0,0.0,3.0,1.0,0.0,2.1,3.5,3.8,2015,42,26.0,25,89300000.0,2130000.0,34,24.8,20,115250000.0,3390000.0
E0,2014-11-08,Burnley,Hull,1.0,0.0,H,0.0,0.0,D,M Clattenburg,14.0,12.0,3.0,1.0,17.0,17.0,7.0,1.0,6.0,4.0,0.0,0.0,2.5,3.4,3.0,2015,30,25.5,13,36750000.0,1230000.0,35,26.1,24,122250000.0,3490000.0
E0,2014-11-08,Liverpool,Chelsea,1.0,2.0,A,1.0,1.0,D,A Taylor,12.0,15.0,4.0,5.0,9.0,12.0,5.0,7.0,2.0,5.0,0.0,0.0,3.4,3.4,2.3,2015,35,23.4,21,285000000.0,8140000.0,38,23.9,28,526100000.0,13840000.0
E0,2014-11-08,Man United,Crystal Palace,1.0,0.0,H,0.0,0.0,D,C Foy,23.0,6.0,5.0,1.0,8.0,12.0,11.0,4.0,1.0,3.0,0.0,0.0,1.3,6.0,11.0,2015,43,23.9,25,522400000.0,12150000.0,42,26.0,25,89300000.0,2130000.0
E0,2014-11-08,QPR,Man City,2.0,2.0,D,1.0,1.0,D,M Dean,17.0,23.0,4.0,6.0,9.0,10.0,7.0,7.0,4.0,2.0,0.0,0.0,7.0,4.75,1.5,2015,41,25.1,24,115050000.0,2810000.0,36,25.4,29,478000000.0,13280000.0
E0,2014-11-08,Southampton,Leicester,2.0,0.0,H,0.0,0.0,D,M Oliver,18.0,5.0,6.0,0.0,10.0,12.0,13.0,4.0,2.0,2.0,0.0,0.0,1.44,4.75,8.0,2015,37,23.5,20,150400000.0,4060000.0,37,25.9,18,55850000.0,1510000.0
E0,2014-11-08,West Ham,Aston Villa,0.0,0.0,D,0.0,0.0,D,J Moss,21.0,12.0,5.0,4.0,9.0,10.0,13.0,2.0,0.0,3.0,0.0,0.0,1.75,3.75,5.5,2015,36,24.8,22,123000000.0,3420000.0,38,24.3,20,127000000.0,3340000.0
E0,2014-11-09,Sunderland,Everton,1.0,1.0,D,0.0,0.0,D,L Mason,10.0,16.0,3.0,7.0,11.0,13.0,5.0,4.0,1.0,2.0,0.0,0.0,4.0,3.5,2.05,2015,34,24.8,20,115250000.0,3390000.0,40,24.3,19,177500000.0,4440000.0
E0,2014-11-09,Swansea,Arsenal,2.0,1.0,H,0.0,0.0,D,P Dowd,11.0,12.0,5.0,4.0,10.0,16.0,6.0,10.0,5.0,5.0,0.0,0.0,3.75,3.5,2.1,2015,36,24.3,30,107700000.0,2990000.0,42,23.0,29,404350000.0,9630000.0
E0,2014-11-09,Tottenham,Stoke,1.0,2.0,A,0.0,2.0,A,M Jones,14.0,11.0,4.0,4.0,20.0,13.0,5.0,5.0,3.0,2.0,1.0,0.0,1.7,4.0,5.5,2015,42,23.7,25,298250000.0,7100000.0,30,26.4,23,128850000.0,4300000.0
E0,2014-11-09,West Brom,Newcastle,0.0,2.0,A,0.0,1.0,A,C Pawson,10.0,8.0,2.0,3.0,12.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,2.3,3.5,3.3,2015,34,25.5,21,100600000.0,2960000.0,42,22.9,26,139850000.0,3330000.0
E0,2014-11-22,Arsenal,Man United,1.0,2.0,A,0.0,0.0,D,M Dean,23.0,12.0,9.0,2.0,12.0,8.0,11.0,5.0,2.0,1.0,0.0,0.0,2.15,3.6,3.5,2015,42,23.0,29,404350000.0,9630000.0,43,23.9,25,522400000.0,12150000.0
E0,2014-11-22,Chelsea,West Brom,2.0,0.0,H,2.0,0.0,H,L Mason,21.0,5.0,8.0,1.0,7.0,9.0,15.0,0.0,1.0,0.0,0.0,1.0,1.25,6.5,15.0,2015,38,23.9,28,526100000.0,13840000.0,34,25.5,21,100600000.0,2960000.0
E0,2014-11-22,Everton,West Ham,2.0,1.0,H,1.0,0.0,H,M Clattenburg,14.0,14.0,4.0,3.0,10.0,13.0,1.0,5.0,2.0,3.0,0.0,0.0,1.85,3.8,4.5,2015,40,24.3,19,177500000.0,4440000.0,36,24.8,22,123000000.0,3420000.0
E0,2014-11-22,Leicester,Sunderland,0.0,0.0,D,0.0,0.0,D,R Madley,13.0,10.0,4.0,5.0,18.0,12.0,6.0,9.0,2.0,3.0,0.0,0.0,2.1,3.5,3.8,2015,37,25.9,18,55850000.0,1510000.0,34,24.8,20,115250000.0,3390000.0
E0,2014-11-22,Man City,Swansea,2.0,1.0,H,1.0,1.0,D,N Swarbrick,23.0,8.0,10.0,3.0,13.0,9.0,7.0,3.0,2.0,1.0,0.0,0.0,1.4,5.25,8.5,2015,36,25.4,29,478000000.0,13280000.0,36,24.3,30,107700000.0,2990000.0
E0,2014-11-22,Newcastle,QPR,1.0,0.0,H,0.0,0.0,D,C Foy,14.0,13.0,6.0,4.0,12.0,15.0,16.0,7.0,2.0,3.0,0.0,0.0,1.83,3.75,4.75,2015,42,22.9,26,139850000.0,3330000.0,41,25.1,24,115050000.0,2810000.0
E0,2014-11-22,Stoke,Burnley,1.0,2.0,A,1.0,2.0,A,M Atkinson,25.0,5.0,4.0,4.0,10.0,9.0,14.0,0.0,2.0,2.0,0.0,0.0,1.7,3.8,5.75,2015,30,26.4,23,128850000.0,4300000.0,30,25.5,13,36750000.0,1230000.0
E0,2014-11-23,Crystal Palace,Liverpool,3.0,1.0,H,1.0,1.0,D,J Moss,15.0,12.0,5.0,1.0,21.0,10.0,4.0,3.0,1.0,2.0,0.0,0.0,4.33,3.7,1.91,2015,42,26.0,25,89300000.0,2130000.0,35,23.4,21,285000000.0,8140000.0
E0,2014-11-23,Hull,Tottenham,1.0,2.0,A,1.0,0.0,H,C Pawson,10.0,23.0,2.0,6.0,15.0,9.0,3.0,9.0,3.0,1.0,1.0,0.0,3.6,3.4,2.2,2015,35,26.1,24,122250000.0,3490000.0,42,23.7,25,298250000.0,7100000.0
E0,2014-11-24,Aston Villa,Southampton,1.0,1.0,D,1.0,0.0,H,P Dowd,7.0,15.0,1.0,4.0,15.0,17.0,2.0,8.0,1.0,2.0,0.0,0.0,5.25,3.75,1.75,2015,38,24.3,20,127000000.0,3340000.0,37,23.5,20,150400000.0,4060000.0
E0,2014-11-29,Burnley,Aston Villa,1.0,1.0,D,0.0,1.0,A,G Scott,11.0,18.0,4.0,7.0,8.0,8.0,1.0,5.0,3.0,4.0,0.0,0.0,2.15,3.4,3.75,2015,30,25.5,13,36750000.0,1230000.0,38,24.3,20,127000000.0,3340000.0
E0,2014-11-29,Liverpool,Stoke,1.0,0.0,H,0.0,0.0,D,C Pawson,16.0,13.0,3.0,4.0,11.0,9.0,5.0,5.0,0.0,3.0,0.0,0.0,1.73,4.0,5.0,2015,35,23.4,21,285000000.0,8140000.0,30,26.4,23,128850000.0,4300000.0
E0,2014-11-29,Man United,Hull,3.0,0.0,H,2.0,0.0,H,A Taylor,12.0,4.0,6.0,2.0,12.0,12.0,7.0,0.0,2.0,2.0,0.0,0.0,1.33,5.75,10.0,2015,43,23.9,25,522400000.0,12150000.0,35,26.1,24,122250000.0,3490000.0
E0,2014-11-29,QPR,Leicester,3.0,2.0,H,2.0,1.0,H,R East,32.0,19.0,6.0,5.0,8.0,17.0,11.0,5.0,3.0,2.0,0.0,0.0,2.38,3.4,3.25,2015,41,25.1,24,115050000.0,2810000.0,37,25.9,18,55850000.0,1510000.0
E0,2014-11-29,Sunderland,Chelsea,0.0,0.0,D,0.0,0.0,D,K Friend,12.0,24.0,3.0,6.0,13.0,10.0,2.0,8.0,3.0,2.0,0.0,0.0,9.0,5.0,1.4,2015,34,24.8,20,115250000.0,3390000.0,38,23.9,28,526100000.0,13840000.0
E0,2014-11-29,Swansea,Crystal Palace,1.0,1.0,D,1.0,1.0,D,M Atkinson,18.0,11.0,4.0,5.0,6.0,12.0,4.0,6.0,0.0,2.0,0.0,0.0,1.8,3.75,5.0,2015,36,24.3,30,107700000.0,2990000.0,42,26.0,25,89300000.0,2130000.0
E0,2014-11-29,West Brom,Arsenal,0.0,1.0,A,0.0,0.0,D,C Foy,9.0,17.0,1.0,5.0,9.0,10.0,4.0,4.0,2.0,1.0,0.0,0.0,4.5,3.8,1.85,2015,34,25.5,21,100600000.0,2960000.0,42,23.0,29,404350000.0,9630000.0
E0,2014-11-29,West Ham,Newcastle,1.0,0.0,H,0.0,0.0,D,M Dean,12.0,7.0,3.0,1.0,9.0,16.0,6.0,2.0,3.0,2.0,0.0,1.0,2.15,3.5,3.6,2015,36,24.8,22,123000000.0,3420000.0,42,22.9,26,139850000.0,3330000.0
E0,2014-11-30,Southampton,Man City,0.0,3.0,A,0.0,0.0,D,M Jones,13.0,15.0,4.0,6.0,10.0,13.0,8.0,6.0,1.0,2.0,0.0,1.0,3.2,3.6,2.3,2015,37,23.5,20,150400000.0,4060000.0,36,25.4,29,478000000.0,13280000.0
E0,2014-11-30,Tottenham,Everton,2.0,1.0,H,2.0,1.0,H,M Oliver,13.0,10.0,6.0,5.0,15.0,5.0,3.0,4.0,5.0,1.0,0.0,0.0,2.25,3.6,3.25,2015,42,23.7,25,298250000.0,7100000.0,40,24.3,19,177500000.0,4440000.0
E0,2014-12-02,Burnley,Newcastle,1.0,1.0,D,1.0,0.0,H,P Dowd,12.0,11.0,2.0,4.0,12.0,12.0,2.0,5.0,2.0,2.0,0.0,0.0,2.8,3.3,2.75,2015,30,25.5,13,36750000.0,1230000.0,42,22.9,26,139850000.0,3330000.0
E0,2014-12-02,Crystal Palace,Aston Villa,0.0,1.0,A,0.0,1.0,A,M Oliver,17.0,5.0,5.0,3.0,16.0,15.0,8.0,2.0,2.0,2.0,0.0,0.0,2.1,3.4,4.0,2015,42,26.0,25,89300000.0,2130000.0,38,24.3,20,127000000.0,3340000.0
E0,2014-12-02,Leicester,Liverpool,1.0,3.0,A,1.0,1.0,D,L Mason,20.0,11.0,4.0,3.0,11.0,10.0,7.0,4.0,1.0,2.0,1.0,0.0,3.8,3.6,2.05,2015,37,25.9,18,55850000.0,1510000.0,35,23.4,21,285000000.0,8140000.0
E0,2014-12-02,Man United,Stoke,2.0,1.0,H,1.0,1.0,D,J Moss,10.0,5.0,3.0,4.0,8.0,13.0,2.0,2.0,2.0,4.0,0.0,0.0,1.45,4.5,8.5,2015,43,23.9,25,522400000.0,12150000.0,30,26.4,23,128850000.0,4300000.0
E0,2014-12-02,Swansea,QPR,2.0,0.0,H,0.0,0.0,D,K Friend,18.0,5.0,7.0,1.0,8.0,12.0,9.0,2.0,2.0,2.0,0.0,0.0,1.73,3.8,5.5,2015,36,24.3,30,107700000.0,2990000.0,41,25.1,24,115050000.0,2810000.0
E0,2014-12-02,West Brom,West Ham,1.0,2.0,A,1.0,2.0,A,M Jones,23.0,11.0,5.0,6.0,11.0,17.0,7.0,3.0,2.0,1.0,0.0,0.0,2.5,3.4,3.0,2015,34,25.5,21,100600000.0,2960000.0,36,24.8,22,123000000.0,3420000.0
E0,2014-12-03,Arsenal,Southampton,1.0,0.0,H,0.0,0.0,D,A Marriner,19.0,6.0,8.0,1.0,7.0,14.0,9.0,4.0,0.0,2.0,0.0,0.0,1.8,3.75,5.0,2015,42,23.0,29,404350000.0,9630000.0,37,23.5,20,150400000.0,4060000.0
E0,2014-12-03,Chelsea,Tottenham,3.0,0.0,H,2.0,0.0,H,M Dean,12.0,10.0,8.0,2.0,9.0,9.0,1.0,6.0,1.0,1.0,0.0,0.0,1.4,5.0,9.0,2015,38,23.9,28,526100000.0,13840000.0,42,23.7,25,298250000.0,7100000.0
E0,2014-12-03,Everton,Hull,1.0,1.0,D,1.0,0.0,H,R Madley,13.0,8.0,5.0,1.0,8.0,12.0,6.0,4.0,1.0,1.0,0.0,0.0,1.53,4.33,7.0,2015,40,24.3,19,177500000.0,4440000.0,35,26.1,24,122250000.0,3490000.0
E0,2014-12-03,Sunderland,Man City,1.0,4.0,A,1.0,2.0,A,C Pawson,8.0,15.0,2.0,4.0,9.0,8.0,2.0,0.0,1.0,1.0,0.0,0.0,7.5,4.5,1.5,2015,34,24.8,20,115250000.0,3390000.0,36,25.4,29,478000000.0,13280000.0
E0,2014-12-06,Hull,West Brom,0.0,0.0,D,0.0,0.0,D,M Oliver,12.0,6.0,2.0,3.0,10.0,16.0,3.0,2.0,1.0,1.0,0.0,0.0,2.45,3.3,3.2,2015,35,26.1,24,122250000.0,3490000.0,34,25.5,21,100600000.0,2960000.0
E0,2014-12-06,Liverpool,Sunderland,0.0,0.0,D,0.0,0.0,D,N Swarbrick,15.0,7.0,2.0,1.0,12.0,15.0,5.0,7.0,1.0,3.0,0.0,0.0,1.5,4.5,7.5,2015,35,23.4,21,285000000.0,8140000.0,34,24.8,20,115250000.0,3390000.0
E0,2014-12-06,Man City,Everton,1.0,0.0,H,1.0,0.0,H,A Marriner,19.0,9.0,3.0,2.0,8.0,11.0,11.0,7.0,3.0,3.0,0.0,0.0,1.5,4.75,7.0,2015,36,25.4,29,478000000.0,13280000.0,40,24.3,19,177500000.0,4440000.0
E0,2014-12-06,Newcastle,Chelsea,2.0,1.0,H,0.0,0.0,D,M Atkinson,9.0,26.0,3.0,8.0,8.0,6.0,1.0,10.0,2.0,3.0,1.0,0.0,7.0,4.33,1.53,2015,42,22.9,26,139850000.0,3330000.0,38,23.9,28,526100000.0,13840000.0
E0,2014-12-06,QPR,Burnley,2.0,0.0,H,0.0,0.0,D,J Moss,11.0,15.0,6.0,3.0,12.0,12.0,3.0,11.0,1.0,1.0,1.0,0.0,2.05,3.5,4.0,2015,41,25.1,24,115050000.0,2810000.0,30,25.5,13,36750000.0,1230000.0
E0,2014-12-06,Stoke,Arsenal,3.0,2.0,H,3.0,0.0,H,A Taylor,13.0,15.0,4.0,6.0,17.0,14.0,3.0,9.0,3.0,2.0,0.0,1.0,4.0,3.6,2.0,2015,30,26.4,23,128850000.0,4300000.0,42,23.0,29,404350000.0,9630000.0
E0,2014-12-06,Tottenham,Crystal Palace,0.0,0.0,D,0.0,0.0,D,L Mason,14.0,16.0,3.0,4.0,11.0,10.0,2.0,12.0,1.0,0.0,0.0,0.0,1.6,4.2,6.0,2015,42,23.7,25,298250000.0,7100000.0,42,26.0,25,89300000.0,2130000.0
E0,2014-12-07,Aston Villa,Leicester,2.0,1.0,H,1.0,1.0,D,C Pawson,16.0,10.0,7.0,4.0,9.0,14.0,5.0,5.0,4.0,4.0,0.0,1.0,2.4,3.4,3.2,2015,38,24.3,20,127000000.0,3340000.0,37,25.9,18,55850000.0,1510000.0
E0,2014-12-07,West Ham,Swansea,3.0,1.0,H,1.0,1.0,D,C Foy,15.0,11.0,7.0,2.0,11.0,18.0,7.0,4.0,0.0,1.0,0.0,1.0,2.35,3.4,3.25,2015,36,24.8,22,123000000.0,3420000.0,36,24.3,30,107700000.0,2990000.0
E0,2014-12-08,Southampton,Man United,1.0,2.0,A,1.0,1.0,D,K Friend,15.0,3.0,4.0,2.0,12.0,9.0,5.0,1.0,2.0,1.0,0.0,0.0,2.8,3.4,2.7,2015,37,23.5,20,150400000.0,4060000.0,43,23.9,25,522400000.0,12150000.0
E0,2014-12-13,Arsenal,Newcastle,4.0,1.0,H,1.0,0.0,H,L Mason,17.0,10.0,4.0,4.0,14.0,15.0,9.0,6.0,2.0,2.0,0.0,0.0,1.44,4.75,8.0,2015,42,23.0,29,404350000.0,9630000.0,42,22.9,26,139850000.0,3330000.0
E0,2014-12-13,Burnley,Southampton,1.0,0.0,H,0.0,0.0,D,M Clattenburg,7.0,15.0,2.0,4.0,15.0,11.0,2.0,5.0,1.0,3.0,0.0,0.0,5.5,3.75,1.73,2015,30,25.5,13,36750000.0,1230000.0,37,23.5,20,150400000.0,4060000.0
E0,2014-12-13,Chelsea,Hull,2.0,0.0,H,1.0,0.0,H,C Foy,12.0,8.0,3.0,0.0,13.0,13.0,5.0,4.0,3.0,3.0,0.0,1.0,1.18,8.0,18.0,2015,38,23.9,28,526100000.0,13840000.0,35,26.1,24,122250000.0,3490000.0
E0,2014-12-13,Crystal Palace,Stoke,1.0,1.0,D,1.0,1.0,D,K Friend,10.0,7.0,3.0,3.0,12.0,11.0,9.0,8.0,2.0,0.0,0.0,0.0,2.6,3.25,3.0,2015,42,26.0,25,89300000.0,2130000.0,30,26.4,23,128850000.0,4300000.0
E0,2014-12-13,Leicester,Man City,0.0,1.0,A,0.0,1.0,A,J Moss,7.0,9.0,1.0,4.0,15.0,13.0,8.0,2.0,0.0,2.0,0.0,0.0,7.0,4.75,1.5,2015,37,25.9,18,55850000.0,1510000.0,36,25.4,29,478000000.0,13280000.0
E0,2014-12-13,Sunderland,West Ham,1.0,1.0,D,1.0,1.0,D,P Dowd,13.0,19.0,4.0,8.0,11.0,18.0,6.0,8.0,2.0,2.0,0.0,0.0,2.95,3.4,2.55,2015,34,24.8,20,115250000.0,3390000.0,36,24.8,22,123000000.0,3420000.0
E0,2014-12-13,West Brom,Aston Villa,1.0,0.0,H,0.0,0.0,D,M Dean,13.0,7.0,5.0,2.0,17.0,12.0,4.0,2.0,4.0,2.0,0.0,1.0,2.15,3.4,3.8,2015,34,25.5,21,100600000.0,2960000.0,38,24.3,20,127000000.0,3340000.0
E0,2014-12-14,Man United,Liverpool,3.0,0.0,H,2.0,0.0,H,M Atkinson,11.0,19.0,6.0,9.0,13.0,14.0,2.0,7.0,4.0,3.0,0.0,0.0,1.8,3.8,4.75,2015,43,23.9,25,522400000.0,12150000.0,35,23.4,21,285000000.0,8140000.0
E0,2014-12-14,Swansea,Tottenham,1.0,2.0,A,0.0,1.0,A,R Madley,15.0,10.0,3.0,4.0,7.0,17.0,7.0,9.0,3.0,4.0,0.0,0.0,2.5,3.4,3.0,2015,36,24.3,30,107700000.0,2990000.0,42,23.7,25,298250000.0,7100000.0
